ALEpointcodeOLD	ALEpointcodeNEW	LanguageGroup	Language	PlaceName	Latitude	Longitude	PlaceNameALEnew	PlaceNameBasetable	PlaceNameALEOld	LatitudeALEOld	LongitudeALEOld	GeonamesURL
14.0.303	CHR303	Romance	Italian	Corticiasca	46.0867	9.0170	Corticiasca	Corticiasca	no name given	46.2500	9.1667	http://www.geonames.org/8533651/corticiasca.html
14.6.601	ITS601	Slavic	Slovene	Resia	46.3717	13.3093	Stolvizza	Resia	no name given	46.2500	13.3333	http://www.geonames.org/8963949/lischiazze.html
14.7.701	ITAl701	Albanian	Albanian	Casalvecchio di Puglia	41.5960	15.1110	Casalvecchio di Puglia	Casalvecchio_di_Puglia	no name given	41.5833	15.2500	http://www.geonames.org/3180156/casalvecchio-di-puglia.html
14.7.702	ITAl702	Albanian	Albanian	Falconara Albanese	39.2755	16.0933	Falconara Albanese	Falconara_Albanese	no name given	39.2500	16.0833	http://www.geonames.org/6541291/falconara-albanese.html
14.8.801	ITG801	Germanic	German	Silandro	46.6277	10.7737	Silandro	Silandro	no name given	46.6667	10.7500	http://www.geonames.org/6535930/silandro-schlanders.html
14.8.802	ITG802	Germanic	German	Bolzano	46.4983	11.3548	Bolzano	Bolzano	no name given	46.5833	11.3333	http://www.geonames.org/3181913/bolzano.html
14.8.803	ITG803	Germanic	German	Bressanone	46.7177	11.6572	Bressanone	Bressanone	no name given	46.7500	11.5833	http://www.geonames.org/3181550/bressanone.html
14.8.804	ITG804	Germanic	German	Gressoney-Saint-Jean	45.7803	7.8250	Gressoney-Saint-Jean	Gressoney-Saint-Jean	no name given	45.8333	7.8333	http://www.geonames.org/6535880/gressoney-saint-jean.html
14.8.805	ITG805	Germanic	German	Mezzaselva	45.8694	11.4305	Mezzaselva	Mezzaselva	no name given	46.0833	11.5000	http://www.geonames.org/3173493/mezzaselva.html
15.0.001	LUG001	Germanic	German	Munshausen	50.0334	6.0373	Munshausen	Munshausen	MUNSHAUSEN	50.0000	6.0833	http://www.geonames.org/6693301/munshausen.html
15.0.002	LUG002	Germanic	German	Steinsel	49.6770	6.1238	Steinsel	Steinsel	STEINSEL	49.8333	6.1667	http://www.geonames.org/6693281/steinsel.html
16.0.001	MTAr001	Arabic	Maltese	Malta	35.8966	14.5102	Ile de Malte	Ile_de_Malte	MALTA	35.9167	14.4167	http://www.geonames.org/8299751/saint-paul-s-bay.html
17.0.001	NOG001	Germanic	Norwegian	Skjervøy	70.0340	20.9736	Skjervøy	Skjervøy	SKJERVOY	70.2500	20.8333	http://www.geonames.org/777680/skjervoy.html
17.0.002	NOG002	Germanic	Norwegian	Hasvik	70.4868	22.1592	Hasvik	Hasvik	HASVIK	70.5000	22.1667	http://www.geonames.org/779642/hasvik.html
17.0.003	NOG003	Germanic	Norwegian	Måsøy	71.0077	25.0040	Måsøy	Måsøy	MASOY	71.0000	25.0000	http://www.geonames.org/778733/masoy.html
17.0.004	NOG004	Germanic	Norwegian	Gamvik	71.0635	28.2464	Gamvik	Gamvik	GAMVIK	70.8333	28.2500	http://www.geonames.org/779933/gamvik.html
17.0.005	NOG005	Germanic	Norwegian	Tana	70.1943	28.1713	Tana	Tana	TANA(N)	70.4167	28.2500	http://www.geonames.org/777197/tana.html
17.0.006	NOG006	Germanic	Norwegian	Berlevåg	70.8570	29.0851	Berlevåg	Belevåg	BERLEVAG	70.8333	29.5000	http://www.geonames.org/780687/berlevag.html
17.0.007	NOG007	Germanic	Norwegian	Nord-Varanger	70.0742	29.7522	Nord-Varanger	Nord-Varanger	NORD-VARANGER (VADSO BY) (N)	70.1667	29.8333	http://www.geonames.org/6453315/vadso.html
17.0.008	NOG008	Germanic	Norwegian	Bjørnskinn	69.0001	15.6330	Bjørnskinn	Bjørnskinn	BJORNSKINN	68.9167	15.6667	http://www.geonames.org/3161219/bjornskinn.html
17.0.009	NOG009	Germanic	Norwegian	Andenes	69.3142	16.1192	Andenes	Andenes	ANDENES	69.4167	16.1667	http://www.geonames.org/3163146/andenes.html
17.0.010	NOG010	Germanic	Norwegian	Torsken	69.3387	17.1055	Torsken	Torsken	TORSKEN	69.1667	17.1667	http://www.geonames.org/3134208/torsken.html
17.0.011	NOG011	Germanic	Norwegian	Lenvik	69.2348	17.9781	Lenvik	Lenvik	LENVIK	69.3333	18.0000	http://www.geonames.org/3148443/lanesbogen.html
17.0.012	NOG012	Germanic	Norwegian	Tromsøysund	69.6511	19.0018	Tromsøysund	Tromsøysund	TROMSOYSUND	69.5833	18.9167	http://www.geonames.org/3133892/tromsoysundet.html
17.0.013	NOG013	Germanic	Norwegian	Lyngen	69.5732	20.2165	Lyngen	Lyngen	LYNGEN (N)	69.6667	19.9167	http://www.geonames.org/778840/lyngen.html
17.0.014	NOG014	Germanic	Norwegian	Karlsøy	70.0026	19.8894	Karlsøy	Karlsøy	KARLSOY	69.9167	20.0000	http://www.geonames.org/3150433/karlsoy.html
17.0.016	NOG016	Germanic	Norwegian	Alta	69.9733	23.3062	Alta	Alta	ALTA (N)	69.8333	23.5000	http://www.geonames.org/847633/alta.html
17.0.018	NOG018	Germanic	Norwegian	Kirkenes	69.7269	30.0450	Kirkenes	Kirkenes	KIRKENES	69.7500	29.5000	http://www.geonames.org/779303/kirkenes.html
17.0.019	NOG019	Germanic	Norwegian	Flakstad	68.1055	13.3081	Flakstad	Flakstad	FLAKSTAD	68.1667	13.1667	http://www.geonames.org/3132651/vareid.html
17.0.020	NOG020	Germanic	Norwegian	Borge	68.2384	13.7454	Borge	Borge	BORGE	68.2500	13.7500	http://www.geonames.org/3160678/borge.html
17.0.021	NOG021	Germanic	Norwegian	Bø i Vesterålen	68.6187	14.4607	Bø i Vesterålen	Bø_i_Vesterålen	BO I VESTERALEN	68.7500	14.1667	http://www.geonames.org/3160895/bo.html
17.0.022	NOG022	Germanic	Norwegian	Vågan	68.2520	14.5064	Vågan	Vågan	VAGAN	68.0833	14.8333	http://www.geonames.org/3133044/vagan.html
17.0.023	NOG023	Germanic	Norwegian	Hadsel	68.5610	14.9074	Hadsel	Hadsel	HADSEL	68.5833	15.1667	http://www.geonames.org/3151059/innbjorg.html
17.0.024	NOG024	Germanic	Norwegian	Lødigen	68.4149	15.9902	Lødigen	Lødigen	LODINGEN	68.4167	16.1667	http://www.geonames.org/3147102/lodingen.html
17.0.025	NOG025	Germanic	Norwegian	Kvæfjord	68.7740	16.1716	Kvæfjord	Kvæfjord	KVAEFJORD	68.7500	16.3333	http://www.geonames.org/3142162/revsnes.html
17.0.026	NOG026	Germanic	Norwegian	Trondenes	68.7963	16.4252	Trondenes	Trondenes	TRONDENES	68.8333	16.7500	http://www.geonames.org/6453319/harstad.html
17.0.027	NOG027	Germanic	Norwegian	Ankenes	68.4211	17.3807	Ankenes	Ankenes	ANKENES	68.2500	17.4167	http://www.geonames.org/3163049/ankenes.html
17.0.028	NOG028	Germanic	Norwegian	Salangen	68.8776	17.8467	Salangen	Salangen	SALANGEN	68.7500	18.1667	http://www.geonames.org/3139516/sjovegan.html
17.0.029	NOG029	Germanic	Norwegian	Målselv	69.1342	18.6066	Målselv	Målselv	MALSELV	69.1667	18.1667	http://www.geonames.org/3146478/malselv.html
17.0.030	NOG030	Germanic	Norwegian	Øverbygd	69.0242	19.2958	Øverbygd	Øverbygd	OVERBYGD	69.0000	19.1667	http://www.geonames.org/3143073/overbygd.html
17.0.031	NOG031	Germanic	Norwegian	Steigen	67.7761	15.0312	Steigen	Steigen	STEIGEN	68.0000	15.2500	http://www.geonames.org/3147923/leines.html
17.0.032	NOG032	Germanic	Norwegian	Fauske	67.2592	15.3916	Fauske	Fauske	FAUSKE	67.3333	15.5833	http://www.geonames.org/3157781/fauske.html
17.0.033	NOG033	Germanic	Norwegian	Sørfold	67.3508	15.5950	Sørfold	Sørfold	SORFOLD (ROSSVIK)	67.5000	15.5000	http://www.geonames.org/3137522/sorfold.html
17.0.035	NOG035	Germanic	Norwegian	Leirfjord	66.0650	12.9461	Leirfjord	Leirfjord	LEIRFJORD	66.0833	13.1667	http://www.geonames.org/3147769/leland.html
17.0.036	NOG036	Germanic	Norwegian	Rødøy	66.6660	13.0811	Rødøy	Rødøy	RODOY (TJONGSFJORD)	66.6667	13.5000	http://www.geonames.org/3141593/rodoy.html
17.0.037	NOG037	Germanic	Norwegian	Korgen	66.0771	13.8153	Korgen	Korgen	KORGEN	66.4167	14.0000	http://www.geonames.org/3149492/korgen.html
17.0.038	NOG038	Germanic	Norwegian	Nord-Rana	66.4511	14.6360	Nord-Rana	Nord-Rana	NORD-RANA	66.5833	14.5833	http://www.geonames.org/6453324/rana.html
17.0.039	NOG039	Germanic	Norwegian	Saltdal	67.0973	15.3967	Saltdal	Saltdal	SALTDAL	66.9167	15.5000	http://www.geonames.org/3140498/saltdal.html
17.0.040	NOG040	Germanic	Norwegian	Vega	65.6661	11.9133	Vega	Vega	VEGA (YLVINGEN)	65.6667	12.1667	http://www.geonames.org/3155536/gladstad.html
17.0.041	NOG041	Germanic	Norwegian	Brønnøy	65.4738	12.2111	Brønnøy	Brønnøy	BRONNOY	65.2500	12.1667	http://www.geonames.org/3159955/bronnoy.html
17.0.042	NOG042	Germanic	Norwegian	Vefsn	65.8368	13.1972	Vefsn	Vefsn	VEFSN	65.6667	13.5000	http://www.geonames.org/3145386/mosjoen.html
17.0.043	NOG043	Germanic	Norwegian	Åfjord	63.9612	10.2254	Åfjord	Åfjord	AFJORD	63.9167	10.2500	http://www.geonames.org/3163607/a-i-afjord.html
17.0.044	NOG044	Germanic	Norwegian	Osen	64.3016	10.5142	Osen	Osen	OSEN	64.3333	10.7500	http://www.geonames.org/3143262/osen.html
17.0.045	NOG045	Germanic	Norwegian	Vikna	64.9000	11.0000	Vikna	Vikna	VIKNA	64.9167	11.1667	http://www.geonames.org/3156055/garstad.html
17.0.046	NOG046	Germanic	Norwegian	Indre Innherad	64.0833	11.7500	Indre Innherad	Indre_Innherad	INDRE INNHERAD	64.0833	11.7500	http://www.geonames.org/3144148/nord-trondelag-fylke.html
17.0.047	NOG047	Germanic	Norwegian	Kolvereid	64.8653	11.6044	Kolvereid	Kolvereid	KOLVEREID	64.8333	11.8333	http://www.geonames.org/3151762/kolvereid.html
17.0.048	NOG048	Germanic	Norwegian	Grong	64.4654	12.3149	Grong	Grong	GRONG	64.4167	12.5833	http://www.geonames.org/3154907/grong.html
17.0.049	NOG049	Germanic	Norwegian	Snåsa	64.2462	12.3805	Snåsa	Snåsa	SNASA	64.2500	12.4167	http://www.geonames.org/3138075/snasa.html
17.0.050	NOG050	Germanic	Norwegian	Liene	64.4167	13.8333	Liene	Liene	LIENE	64.4167	13.8333	http://www.geonames.org/6453327/lierne.html
17.0.051	NOG051	Germanic	Norwegian	Smøla	63.3866	8.0069	Smøla	Smøla	SMOLA (BRATTVAER)	63.4167	8.0000	http://www.geonames.org/3138113/smola.html
17.0.052	NOG052	Germanic	Norwegian	Frøya	63.7270	8.7424	Frøya	Frøya	FROYA	63.9167	8.8333	http://www.geonames.org/6453329/froya.html
17.0.053	NOG053	Germanic	Norwegian	Hemne	63.2867	9.0791	Hemne	Hemne	HEMNE	63.4167	9.0000	http://www.geonames.org/3152998/hemne.html
17.0.054	NOG054	Germanic	Norwegian	Meldal	63.0483	9.7119	Meldal	Meldal	MELDAL	63.2500	9.8333	http://www.geonames.org/3146152/meldal.html
17.0.055	NOG055	Germanic	Norwegian	Stallvik	63.7582	9.9819	Stiørna	Stiørna	STJORNA (STALLVIK)	63.7500	10.0000	http://www.geonames.org/3136762/stjornfjorden.html
17.0.056	NOG056	Germanic	Norwegian	Horg	63.1372	10.2545	Horg	Horg	HORG	63.2000	10.2500	http://www.geonames.org/3151862/horg.html
17.0.057	NOG057	Germanic	Norwegian	Leksvik	63.6733	10.6240	Leksvik	Leksvik	LEKSVIK (HINDREM)	63.5833	10.4167	http://www.geonames.org/3147775/leksvik.html
17.0.058	NOG058	Germanic	Norwegian	Skogn	63.7008	11.1867	Skogn	Skogn	SKOGEN (EKNE)	63.6667	11.0833	http://www.geonames.org/3138701/skogn.html
17.0.059	NOG059	Germanic	Norwegian	Selbu	63.2191	11.0409	Selbu	Selbu	SELBU	63.3333	11.0000	http://www.geonames.org/3139940/selbu.html
17.0.060	NOG060	Germanic	Norwegian	Verdal	63.7934	11.4816	Verdal	Verdal	VERDAL (VUKU)	63.7833	11.7500	http://www.geonames.org/3132176/verdal.html
17.0.061	NOG061	Germanic	Norwegian	Herøy	62.3393	5.7009	Herøy	Herøy	HEROY	62.4167	5.4167	http://www.geonames.org/3141082/royra.html
17.0.062	NOG062	Germanic	Norwegian	Vanylven	62.1010	5.5575	Vanylven	Vanylven	VANYLVEN	62.1667	5.5000	http://www.geonames.org/3136429/eide.html
17.0.063	NOG063	Germanic	Norwegian	Gloppen	61.8117	6.1519	Gloppen	Gloppen	GLOPPEN (HYEN)	61.8667	6.0833	http://www.geonames.org/3132174/gloppen.html
17.0.064	NOG064	Germanic	Norwegian	Volda	62.1467	6.0769	Volda	Volda	VOLDA	62.2500	6.1667	http://www.geonames.org/3131449/volda.html
17.0.065	NOG065	Germanic	Norwegian	Borgund	62.4333	6.2333	Borgund	Borgund	BORGUND	62.5000	6.3333	http://www.geonames.org/3152237/holen.html
17.0.066	NOG066	Germanic	Norwegian	Bud	62.9087	6.9146	Bud	Bud	BUD	62.9167	6.8333	http://www.geonames.org/3159801/bud.html
17.0.067	NOG067	Germanic	Norwegian	Hornindal	61.9692	6.5242	Hornindal	Hornindal	HORNINDAL	62.0000	6.5000	http://www.geonames.org/7626365/hornindal.html
17.0.068	NOG068	Germanic	Norwegian	Bolsøy	62.7526	7.2939	Bolsøy	Bolsøy	BOLSOY (KLEIVE)	62.7500	7.2500	http://www.geonames.org/3145582/molde.html
17.0.069	NOG069	Germanic	Norwegian	Tingvoll	62.9132	8.2053	Tingvoll	Tingvoll	ORE	62.9167	7.9167	http://www.geonames.org/3207861/tingvoll.html
17.0.070	NOG070	Germanic	Norwegian	Eikesdal	62.4761	8.1742	Eikesdal	Eikesdal	EIKESDAL	62.4167	8.1667	http://www.geonames.org/3158541/eikesdalsvatnet.html
17.0.071	NOG071	Germanic	Norwegian	Surnadal	62.9740	8.7247	Surnadal	Surnadal	SURNADAL	63.0000	9.0000	http://www.geonames.org/7626373/surnadal.html
17.0.072	NOG072	Germanic	Norwegian	Lesja	62.1184	8.8642	Lesja	Lesja	LESJA	62.1667	8.7500	http://www.geonames.org/7626331/lesja.html
17.0.073	NOG073	Germanic	Norwegian	Oppdal	62.5943	9.6912	Oppdal	Oppdal	OPPDAL	62.6667	9.5000	http://www.geonames.org/3143513/oppdal.html
17.0.074	NOG074	Germanic	Norwegian	Singsås	62.9561	10.7306	Singsås	Singsås	SINGSAS	63.0000	10.8333	http://www.geonames.org/3139628/singsas.html
17.0.075	NOG075	Germanic	Norwegian	Haltdalen	62.9264	11.1406	Haltdalen	Haltdalen	HALTDALEN	63.0000	11.4167	http://www.geonames.org/3154115/haltdalen.html
17.0.076	NOG076	Germanic	Norwegian	Tolga	62.4098	10.9964	Tolga	Tolga	TOLGA	62.2500	11.5000	http://www.geonames.org/6453344/tolga.html
17.0.077	NOG077	Germanic	Norwegian	Røros	62.5748	11.3841	Røros	Røros	ROROS	62.6667	11.8333	http://www.geonames.org/3141332/roros.html
17.0.078	NOG078	Germanic	Norwegian	Eikefjord	61.5889	5.4621	Eikefjord	Eikefjord	EIKEFJORD	61.5000	5.5000	http://www.geonames.org/9403881/eikefjord.html
17.0.079	NOG079	Germanic	Norwegian	Jølster	61.5730	6.4826	Jølster	Jølster	JOLSTER	61.5833	6.5000	http://www.geonames.org/6695932/skei.html
17.0.080	NOG080	Germanic	Norwegian	Sogndal	61.2299	7.1005	Sogndal	Sogndal	SOGNDAL	61.1667	7.0167	http://www.geonames.org/7288345/sogndal.html
17.0.081	NOG081	Germanic	Norwegian	Luster	61.4448	7.4582	Luster	Luster	LUSTER	61.5833	7.6667	http://www.geonames.org/8558570/luster.html
17.0.082	NOG082	Germanic	Norwegian	Årdal	61.2370	7.7087	Årdal	Årdal	ARDAL	61.2500	7.6667	http://www.geonames.org/3162970/ardalstangen.html
17.0.083	NOG083	Germanic	Norwegian	Lom	61.8377	8.5684	Lom	Lom	LOM (BOVERDALEN)	61.7500	8.4167	http://www.geonames.org/3147026/fossbergom.html
17.0.084	NOG084	Germanic	Norwegian	Vågå	61.8707	9.1034	Vågå	Vågå	VAGA	61.9167	9.0833	http://www.geonames.org/3133054/vaga.html
17.0.085	NOG085	Germanic	Norwegian	Vang i Valdres	61.1243	8.5709	Vang i Valdres	Vang_i_Valdres	VANG I VALDRES	61.1667	8.5000	http://www.geonames.org/6453349/vang.html
17.0.086	NOG086	Germanic	Norwegian	Øystre Slidre	61.0881	8.9800	Øystre Slidre	Øystre_Slidre	OYSTRE SLIDRE	61.2500	8.9167	http://www.geonames.org/3142751/oystre-slidre.html
17.0.087	NOG087	Germanic	Norwegian	Gausdal	61.2316	10.2212	Gausdal	Gausdal	GAUSDAL	61.2500	10.1667	http://www.geonames.org/3455962/olho-d-agua-de-dentro.html
17.0.088	NOG088	Germanic	Norwegian	Ringebu	61.5296	10.1389	Ringebu	Ringebu	RINGEBU	61.5000	10.1667	http://www.geonames.org/7626334/ringebu.html
17.0.089	NOG089	Germanic	Norwegian	Tylldalen	62.1375	10.7945	Tylldalen	Tylldalen	TYLLDALEN	62.1667	10.7500	http://www.geonames.org/3133507/tyldal.html
17.0.090	NOG090	Germanic	Norwegian	Rendal	61.5833	11.5000	Rendal	Rendal	RENDAL	61.5833	11.5000	http://www.geonames.org/3141977/rendalen.html
17.0.091	NOG091	Germanic	Norwegian	Trysil	61.3165	12.2664	Trysil	Trysil	TRYSIL	61.5000	12.4167	http://www.geonames.org/3144025/nybergsund.html
17.0.092	NOG092	Germanic	Norwegian	Bergen	60.3913	5.3221	Bergen	Bergen	BERGEN	60.4167	5.0000	http://www.geonames.org/3161732/bergen.html
17.0.093	NOG093	Germanic	Norwegian	Meland	60.5673	5.0524	Meland	Meland	MELAND	60.5833	5.0833	http://www.geonames.org/3141232/rossland.html
17.0.094	NOG094	Germanic	Norwegian	Gulen	60.9908	5.0909	Gulen	Gulen	GULEN	61.0000	5.1667	http://www.geonames.org/3154558/gulen.html
17.0.095	NOG095	Germanic	Norwegian	Lindås	60.7377	5.1597	Lindås	Lindås	LINDAS	60.8333	5.2500	http://www.geonames.org/3147441/lindas.html
17.0.096	NOG096	Germanic	Norwegian	Hamre	60.5446	5.3557	Hamre	Hamre	HAMRE	60.6667	5.6667	http://www.geonames.org/3153984/hamre.html
17.0.097	NOG097	Germanic	Norwegian	Lavik	61.1047	5.5103	Lavik	Lavik	LAVIK	61.0833	6.0000	http://www.geonames.org/3147975/lavik.html
17.0.098	NOG098	Germanic	Norwegian	Voss	60.6292	6.4107	Voss	Voss	VOSS (PALMAFOSS)	60.6667	6.5000	http://www.geonames.org/3131329/voss.html
17.0.099	NOG099	Germanic	Norwegian	Ullensvang	60.3204	6.6552	Ullensvang	Ullensvang	ULLENSVANG	60.2500	7.0000	http://www.geonames.org/9404293/ullensvang.html
17.0.100	NOG100	Germanic	Norwegian	Aurland	60.9064	7.1868	Aurland	Aurland	AURLAND	60.9167	7.5000	http://www.geonames.org/7626362/aurlandsvangen.html
17.0.101	NOG101	Germanic	Norwegian	Hol	60.6151	8.2940	Hol	Hol	HOL	60.5833	8.2500	http://www.geonames.org/7626340/hol.html
17.0.102	NOG102	Germanic	Norwegian	Uvdal	60.2695	8.7529	Uvdal	Uvdal	UVDAL	60.1667	8.5000	http://www.geonames.org/3133118/uvdal.html
17.0.103	NOG103	Germanic	Norwegian	Gol	60.7014	8.9457	Gol	Gol	GOL	60.6667	9.0000	http://www.geonames.org/3155422/gol.html
17.0.104	NOG104	Germanic	Norwegian	Land	60.8333	9.8333	Land	Land	LAND	60.8333	9.8333	http://www.geonames.org/3144229/nordre-land.html
17.0.105	NOG105	Germanic	Norwegian	Brandbu	60.4226	10.5034	Brandbu	Brandbu	BRANDBU	60.4167	10.5000	http://www.geonames.org/3336589/brandbu.html
17.0.106	NOG106	Germanic	Norwegian	Vardal	60.8163	10.5234	Vardal	Vardal	VARDAL	60.7500	10.7500	http://www.geonames.org/3155573/gjovik.html
17.0.107	NOG107	Germanic	Norwegian	Ringsaker	60.8839	10.9358	Ringsaker	Ringsaker	RINGSAKER (BRUMUNDDAL)	61.0000	10.8333	http://www.geonames.org/3141832/ringsaker.html
17.0.108	NOG108	Germanic	Norwegian	Eidsvoll	60.3311	11.2626	Eidsvoll	Eidsvoll	EIDSVOLL	60.3333	11.2500	http://www.geonames.org/3158608/eidsvoll.html
17.0.109	NOG109	Germanic	Norwegian	Romedal	60.7371	11.2915	Romedal	Romedal	ROMEDAL (VALLSET)	60.6667	11.3333	http://www.geonames.org/3141433/romedal.html
17.0.110	NOG110	Germanic	Norwegian	Elverum	60.8821	11.5625	Elverum	Elverum	ELVERUM (SORSKOGBYGDA)	61.0000	11.8333	http://www.geonames.org/3158300/elverum.html
17.0.111	NOG111	Germanic	Norwegian	Hof	60.5530	12.0219	Hof	Hof	HOF	60.5000	12.0000	http://www.geonames.org/3152484/hof.html
17.0.112	NOG112	Germanic	Norwegian	Brandval	60.3174	12.0146	Brandval	Brandval	BRANDVAL	60.3333	12.2500	http://www.geonames.org/3160404/brandval.html
17.0.113	NOG113	Germanic	Norwegian	Karmøy	59.2768	5.2634	Karmøy	Karmøy	KARMOY	59.2500	5.2500	http://www.geonames.org/6453375/karmoy.html
17.0.114	NOG114	Germanic	Norwegian	Fitjar	59.9185	5.3192	Fitjar	Fitjar	FITJAR	60.0833	5.0833	http://www.geonames.org/3157436/fitjar.html
17.0.115	NOG115	Germanic	Norwegian	Stord	59.7844	5.4945	Stord	Stord	STORD	59.8333	5.4167	http://www.geonames.org/3136522/stord.html
17.0.116	NOG116	Germanic	Norwegian	Mosterøy	59.0871	5.6413	Mosterøy	Mosterøy	MOSTEROY	59.1667	5.7500	http://www.geonames.org/3145354/mosteroya.html
17.0.117	NOG117	Germanic	Norwegian	Etne	59.6648	5.9327	Etne	Etne	ETNE	59.6667	6.1667	http://www.geonames.org/3158016/etne.html
17.0.118	NOG118	Germanic	Norwegian	Hjelmeland	59.2328	6.1663	Hjelmeland	Hjelmeland	HJELMELAND	59.3333	6.0833	http://www.geonames.org/3152560/hjelmeland.html
17.0.119	NOG119	Germanic	Norwegian	Suldal	59.4842	6.2550	Suldal	Suldal	SULDAL	59.5833	6.6667	http://www.geonames.org/6453370/suldal.html
17.0.120	NOG120	Germanic	Norwegian	Odda	60.0692	6.5462	Odda	Odda	ODDA	60.0000	6.0000	http://www.geonames.org/3143830/odda.html
17.0.121	NOG121	Germanic	Norwegian	Valle	59.2126	7.5345	Valle	Valle	VALLE	59.1667	7.5000	http://www.geonames.org/3132848/valle.html
17.0.122	NOG122	Germanic	Norwegian	Rauland	59.7177	8.0110	Rauland	Rauland	RAULAND	59.6667	8.0000	http://www.geonames.org/3142224/rauland.html
17.0.123	NOG123	Germanic	Norwegian	Nissedal	59.0158	8.5234	Nissedal	Nissedal	NISSEDAL	59.1667	8.5000	http://www.geonames.org/3133659/tveit.html
17.0.124	NOG124	Germanic	Norwegian	Seljord	59.4825	8.6251	Seljord	Seljord	SELJORD	59.5000	8.5000	http://www.geonames.org/3139894/seljord.html
17.0.125	NOG125	Germanic	Norwegian	Tinn	59.8780	8.5910	Tinn	Tinn	TINN	59.9167	8.5833	http://www.geonames.org/3162350/austbygdi.html
